,index,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,price
3853,3853,4,2.5,2180,11132,1.0,0,4,560,1978,0,98023,47.31866699,-122.3672484,1950,13801,275000
14745,14745,4,3.0,1800,2500,2.0,0,3,0,2000,0,98108,47.5332916,-122.2935665,1830,6900,250000
12282,12282,3,1.75,2160,22702,1.0,0,4,0,1981,0,98019,47.73552744,-121.9823723,1820,22687,260000
6167,6167,4,2.5,2700,10160,2.0,0,3,0,1988,0,98029,47.56846158,-122.0115648,2760,9219,674725
6795,6795,3,2.5,2410,34848,1.5,0,3,0,1976,0,98006,47.56936592,-122.1197854,2420,16424,500000
14736,14736,4,2.5,2720,34498,1.0,0,5,1360,1966,0,98075,47.58321843,-122.0204096,1920,22474,620000
15744,15744,3,2.0,2500,10697,1.0,0,3,0,1994,0,98022,47.19272239,-122.0104809,2560,9772,330000
14025,14025,2,1.0,1570,5000,1.5,0,4,0,1924,0,98144,47.59545503,-122.29359,1760,3000,800000
10770,10770,4,2.5,2330,31705,2.0,0,4,0,1980,0,98052,47.64709931,-122.0297753,2460,36600,630000
1594,1594,3,1.75,1490,3840,2.0,0,3,0,1984,2014,98033,47.69159239,-122.2136774,3450,8500,835000
6294,6294,4,3.25,3730,7071,3.0,0,3,0,1985,0,98109,47.6291753,-122.3546368,3730,7680,1775000
4527,4527,3,1.5,1490,8475,1.0,0,4,0,1963,0,98052,47.65712248,-122.1328778,1490,8540,412500
17578,17578,3,2.25,1400,3814,2.0,0,3,0,2012,0,98042,47.35837685,-122.0832646,1610,3814,250000
7747,7747,2,1.75,1510,4555,1.0,0,3,0,2005,0,98053,47.7135924,-122.0306209,1640,4500,473000
6036,6036,3,2.5,1500,5412,1.0,0,5,600,1920,0,98136,47.54987642,-122.3941014,1090,5412,485000
4619,4619,4,2.5,3270,9578,2.0,0,3,0,1993,0,98027,47.53731544,-122.05132,3120,8784,785000
13753,13753,2,1.0,1220,17172,1.0,0,4,0,1947,0,98033,47.69343032,-122.1629849,1510,12915,370000
7368,7368,5,3.5,3420,8000,2.0,0,3,0,2006,0,98040,47.57361474,-122.2115051,1900,8000,1438888
605,605,4,2.5,2210,9875,2.0,0,3,0,1990,0,98074,47.6284796,-122.0249818,2440,8799,639000
17327,17327,3,2.5,1760,5390,1.0,0,3,0,2014,0,98038,47.34818542,-122.0415483,2310,5117,382495
13858,13858,3,2.5,2510,12779,1.5,0,3,0,1968,0,98034,47.69819674,-122.231197,2810,12225,1950000
4877,4877,3,2.5,2110,4549,2.0,0,4,0,1989,0,98042,47.38854281,-122.1544473,2110,4030,336000
12608,12608,3,3.0,3570,6250,2.0,0,3,860,1985,0,98116,47.56244955,-122.3992199,2550,7596,840000
9871,9871,3,1.0,1250,21303,1.0,0,3,0,1970,0,98053,47.66248751,-122.0585811,1250,17920,385000
1827,1827,4,2.25,2810,12607,2.0,0,3,0,1985,0,98058,47.45851832,-122.1299709,2810,17400,535000
10909,10909,2,1.0,720,4758,1.0,0,3,0,1947,0,98126,47.51761629,-122.3758332,990,4920,225000
9888,9888,4,1.5,1810,7998,1.0,0,3,600,1960,0,98125,47.72603364,-122.2974944,1830,7763,495000
4192,4192,3,1.5,1280,15028,1.0,0,3,0,1982,0,98074,47.63043242,-122.0347786,1470,13698,395000
4965,4965,2,1.0,1140,10152,1.0,0,3,380,1942,0,98155,47.73689337,-122.3212696,1340,10141,153000
5073,5073,4,2.25,1810,9240,2.0,0,3,0,1961,0,98055,47.43619816,-122.1871187,1660,9240,268643
9719,9719,3,2.75,3340,12690,1.0,0,3,790,1956,1988,98105,47.66652475,-122.2704291,3340,9480,1295000
18254,18254,3,2.25,1606,1452,3.0,0,3,0,2009,0,98125,47.71751635,-122.2844828,1516,1939,417250
7061,7061,2,2.0,1320,2040,3.0,0,3,0,1997,0,98125,47.72239408,-122.2905816,1430,2040,296000
12009,12009,2,1.0,850,6000,1.0,0,3,0,1924,0,98178,47.49722369,-122.2243968,1100,6000,229950
17571,17571,3,1.5,1300,1435,2.0,0,3,180,2007,0,98122,47.61142326,-122.309956,1320,1652,552500
5973,5973,4,1.75,2100,11942,1.0,0,3,1070,1964,0,98106,47.55001003,-122.3556548,1170,6986,368000
14360,14360,4,3.5,3560,16782,2.0,0,3,1000,2014,0,98040,47.55686052,-122.2254808,3100,18047,1395000
976,976,3,1.75,1010,8580,1.0,0,3,0,1961,0,98033,47.67025623,-122.1738938,1500,8580,350000
8829,8829,4,2.5,3940,4407,2.0,0,4,1320,1921,0,98112,47.63743301,-122.2991174,1790,4407,1197000
1715,1715,3,1.0,770,9750,1.0,0,3,0,1941,0,98188,47.45093623,-122.2750855,1560,10707,156000
2382,2382,5,2.0,1720,9972,1.0,0,4,0,1951,0,98004,47.63675654,-122.2184102,2700,9023,845000
7738,7738,3,2.0,1920,8075,1.0,0,4,410,1969,0,98023,47.30918417,-122.3749682,1920,7826,260000
15932,15932,3,2.25,1860,4000,1.5,0,5,840,1920,0,98118,47.55392383,-122.267322,1180,4000,572000
14142,14142,3,2.25,2060,9552,1.0,0,4,450,1975,0,98040,47.54021496,-122.2311326,2930,11212,885000
2778,2778,3,1.0,1240,4080,1.0,0,3,0,1925,0,98103,47.66699149,-122.3326171,2060,4080,625000
13140,13140,3,1.5,1490,10132,1.0,0,4,0,1969,0,98059,47.47786581,-122.1447829,1720,9915,320000
8565,8565,4,2.5,3390,10519,2.0,0,3,0,1990,0,98003,47.33202325,-122.3336267,2830,10519,583000
10008,10008,3,2.0,1440,7425,1.0,0,4,0,1965,0,98034,47.72426648,-122.1852015,1800,8344,405000
16124,16124,3,2.5,1360,5754,2.0,0,3,0,1994,0,98030,47.36451257,-122.1828861,1360,7050,239000
6598,6598,3,1.5,2390,4000,1.5,0,3,700,1936,0,98105,47.66036278,-122.2803912,2350,4000,978000
11685,11685,3,2.5,2270,9822,2.0,0,3,0,1988,0,98052,47.66854524,-122.1373614,2790,8089,766000
10129,10129,4,2.75,3430,8000,1.5,0,4,0,1972,0,98023,47.31830962,-122.3824868,2090,8000,367999
6808,6808,4,3.25,2820,13059,2.0,0,4,0,1976,0,98058,47.45077814,-122.132169,2360,8600,432000
8280,8280,3,1.5,1520,6805,1.0,0,4,480,1981,0,98023,47.29070121,-122.367356,1440,7041,265000
11530,11530,4,2.75,2390,9968,1.0,0,4,1000,1989,0,98038,47.3706031,-122.0557863,2560,12385,415000
11298,11298,3,2.0,1610,4364,2.0,0,3,0,1996,0,98029,47.56722168,-122.0036366,2010,4364,450000
14135,14135,4,1.75,2630,9645,1.0,0,4,0,1963,0,98040,47.54586456,-122.2279942,2690,10439,968000
9728,9728,2,2.0,1850,4667,1.0,0,3,0,2010,0,98053,47.71010549,-122.0144178,1860,6008,589000
11990,11990,2,1.0,910,4191,1.0,0,3,0,1910,0,98117,47.69285075,-122.3597236,1480,6050,275000
14579,14579,4,2.5,2290,4539,2.0,0,3,0,2001,0,98058,47.47528831,-122.1722795,1710,7200,295000
6709,6709,3,2.0,1400,8821,1.0,0,3,0,1991,0,98022,47.19490028,-121.9892198,1450,8721,231200
5387,5387,3,2.5,1680,2000,3.0,0,3,0,1909,1998,98105,47.66040668,-122.2896624,1950,5000,670000
12674,12674,5,2.0,2190,9072,1.0,0,5,1080,1965,0,98052,47.66958357,-122.1488971,1660,8327,600000
14209,14209,2,1.75,2050,11900,1.0,0,4,0,1950,0,98004,47.6209087,-122.2186116,2980,11900,1100000
1839,1839,5,2.75,1940,4182,1.0,0,3,700,2002,0,98056,47.49109613,-122.1698483,1950,4182,345000
13384,13384,3,2.5,2560,43608,2.0,0,3,0,2002,0,98077,47.76141908,-122.0263523,3000,54088,619000
8618,8618,3,1.0,1170,7350,1.0,0,4,0,1960,0,98008,47.62503285,-122.1171664,1170,7350,312500
5668,5668,4,2.5,2670,5974,2.0,0,3,0,1999,0,98034,47.71216684,-122.2308327,2140,5729,612000
6415,6415,3,2.0,1270,1348,3.0,0,3,0,2003,0,98103,47.69291121,-122.3419681,1180,1360,380500
10101,10101,4,3.0,3760,8804,2.0,0,3,1290,2002,0,98056,47.51611655,-122.1906085,1960,7225,494500
4705,4705,4,2.5,2329,9436,2.0,0,3,0,1995,0,98011,47.73655336,-122.2036711,2660,10252,540000
9538,9538,3,2.0,1330,7419,1.0,0,3,0,1985,0,98034,47.73224262,-122.2358781,1330,7297,344950
11916,11916,3,1.75,2450,15001,1.0,0,3,470,1989,0,98014,47.69568408,-121.9132114,1790,15323,399950
11059,11059,3,1.75,1430,12632,1.0,0,3,0,1959,0,98008,47.63712869,-122.123071,1750,10350,487000
15911,15911,3,1.0,1750,5355,2.0,0,4,0,1929,0,98115,47.67919062,-122.3104939,2240,4590,707900
1701,1701,4,2.0,1440,6702,1.0,0,4,0,1966,0,98002,47.30556361,-122.2171881,1030,6702,176250
13774,13774,4,2.25,2140,7701,1.0,0,4,670,1977,0,98034,47.72132854,-122.1711444,2130,8050,465000
4972,4972,2,1.0,1120,7500,1.0,0,4,0,1971,0,98008,47.61904624,-122.0963965,3040,16940,540000
11854,11854,5,2.0,1540,9629,1.0,0,4,0,1960,0,98059,47.49152765,-122.1426705,2260,9600,302000
2915,2915,3,2.25,1650,4859,2.0,0,3,0,1988,0,98011,47.77294476,-122.1717751,1890,5018,370000
8087,8087,3,2.25,1460,7210,1.0,0,3,0,1963,0,98008,47.63159928,-122.1188046,1850,7519,505000
6522,6522,4,3.5,4350,6000,2.0,0,5,1380,1908,0,98112,47.62772377,-122.2864676,4190,7200,2538000
8525,8525,3,2.25,1680,35127,2.0,0,3,0,1987,0,98092,47.30250357,-122.0672667,1820,35166,285000
10908,10908,4,2.5,2620,9525,2.5,0,4,0,1974,0,98040,47.56308338,-122.2185401,2580,9525,838400
2329,2329,3,2.5,1780,7214,1.0,0,4,380,1986,0,98030,47.36667867,-122.1823007,1520,7228,266000
17815,17815,2,2.5,1990,1756,3.0,0,3,210,2005,0,98102,47.62644584,-122.3230765,1955,1438,690000
8040,8040,4,2.0,2560,12155,1.0,0,4,1210,1960,0,98003,47.33255492,-122.3225273,1790,11906,255000
7394,7394,3,1.75,1300,12378,1.0,0,4,0,1943,0,98045,47.49961773,-121.7784653,1300,11596,380000
5596,5596,4,2.25,2320,16800,2.0,0,4,0,1977,0,98092,47.29594999,-122.1655851,2700,15680,260000
17030,17030,2,2.25,1230,1058,2.0,0,3,70,2008,0,98027,47.5324709,-122.0729605,1240,817,325000
4814,4814,5,2.5,2410,8960,1.0,0,5,810,1978,0,98011,47.737246,-122.199673,2410,11514,560000
3057,3057,1,1.0,1090,5250,1.0,0,3,110,1927,0,98117,47.69987355,-122.3914838,2160,5250,375000
13465,13465,2,2.5,1340,1240,2.0,0,3,190,2008,0,98052,47.68582793,-122.1020487,1280,1312,400000
665,665,3,1.5,1240,1221,2.0,0,3,190,2009,0,98133,47.70734936,-122.3557982,1180,887,320000
4303,4303,3,1.75,1270,4800,1.0,0,3,0,1952,2014,98126,47.53615828,-122.3755377,1220,4800,415000
7787,7787,5,3.0,3690,49709,1.0,0,3,1000,1960,0,98198,47.39082859,-122.3202367,2590,8691,575000
2576,2576,4,2.5,2750,16139,2.0,0,3,0,1989,0,98075,47.58430728,-122.0598039,2810,13093,763776
6940,6940,3,2.75,3270,39586,1.5,0,3,0,1988,0,98077,47.73095712,-122.0777255,3480,35998,875000
11054,11054,2,1.5,1260,9693,1.0,0,3,0,1957,0,98177,47.77747455,-122.3645719,1800,9693,245560
11439,11439,2,1.5,1450,27075,1.0,0,3,0,1940,0,98133,47.72809913,-122.3531071,1890,10599,465000
3699,3699,3,1.75,1960,6380,1.0,0,4,980,1939,0,98115,47.69745386,-122.3160112,1480,6380,561500
3490,3490,4,3.0,3280,4904,2.0,0,3,0,2005,0,98053,47.68023717,-122.0333255,2600,5004,634800
1780,1780,4,3.0,3000,4000,1.5,0,3,1030,1913,2014,98144,47.57440931,-122.3069552,1900,4000,688000
3343,3343,3,2.25,1590,7267,1.0,0,4,490,1976,0,98133,47.74574744,-122.3316817,2060,8336,405000
13233,13233,3,1.75,1520,6559,1.0,0,4,350,1992,0,98038,47.3499912,-122.0370756,1520,6095,295000
7019,7019,6,1.5,1680,5202,1.5,0,2,0,1911,0,98033,47.67977517,-122.2063448,1890,5500,619500
1386,1386,4,3.5,3400,3850,2.5,0,3,610,2008,0,98112,47.62578214,-122.3021374,2030,4000,1198000
1200,1200,2,2.5,1770,7155,2.0,1,3,0,1957,2004,98155,47.73451838,-122.284591,2410,10476,1175000
15166,15166,2,1.0,1560,10125,1.0,0,4,430,1954,0,98155,47.74875158,-122.3037226,1680,10125,410000
17966,17966,4,2.5,2460,7930,2.0,0,3,0,2005,0,98033,47.6684,-122.1754749,1850,9000,730000
12238,12238,4,2.75,2160,5005,1.0,0,3,730,1987,0,98115,47.69714804,-122.3018465,1770,5326,550000
17705,17705,3,3.5,3390,10078,2.0,0,3,350,2012,0,98056,47.53695179,-122.1847829,3290,12332,750000
9436,9436,4,2.25,3680,26266,2.0,0,4,0,1981,0,98042,47.32186182,-122.0849132,2340,19939,425000
4073,4073,5,2.25,2760,6350,1.0,0,3,1380,1958,0,98126,47.55607319,-122.3792065,2060,6342,600000
71,71,5,2.25,2660,8400,1.5,0,5,0,1961,0,98092,47.29094504,-122.1887805,1590,8165,305000
17409,17409,2,1.5,1340,1402,2.0,0,3,220,2008,0,98144,47.58803393,-122.3043325,1340,1213,390000
17200,17200,4,2.5,2180,7204,2.0,0,3,0,2014,0,98133,47.72208082,-122.3519337,1500,7650,734000
4696,4696,4,1.0,1680,5043,1.5,0,4,0,1911,0,98118,47.53536711,-122.2729916,1560,5765,366350
13672,13672,4,2.5,2500,7417,2.0,0,3,0,1991,0,98074,47.62507431,-122.0259718,2770,8188,640000
10850,10850,2,1.0,1280,12500,1.0,0,3,220,1951,0,98178,47.48328878,-122.2373417,1460,17771,281000
5959,5959,3,2.0,1690,6750,1.0,0,3,480,1977,0,98023,47.3020924,-122.3748389,1930,7350,217000
13268,13268,3,2.25,1990,6350,2.0,0,3,0,1967,0,98198,47.38215466,-122.3158516,1220,6250,309950
8581,8581,2,1.75,1680,8187,1.0,0,4,0,1983,0,98027,47.56034515,-122.080901,2390,7801,620000
487,487,3,1.0,1384,8960,1.0,0,4,0,1965,0,98023,47.30621898,-122.3706607,1000,8470,180000
15822,15822,4,3.0,3320,5760,2.0,0,3,1200,1954,2007,98199,47.6474057,-122.3885845,2400,6144,1100000
8341,8341,4,2.25,2130,11843,2.0,0,4,0,1972,0,98040,47.53583006,-122.2246987,2380,11643,850000
15091,15091,6,4.5,3810,28176,1.0,0,5,0,1969,0,98177,47.76122644,-122.3811602,3810,26400,2005000
16856,16856,3,2.5,1800,4357,2.0,0,3,0,2013,0,98065,47.53369074,-121.8410223,1800,3663,450000
6057,6057,2,1.0,1060,4960,1.0,0,3,0,1926,0,98103,47.68960369,-122.3307719,1420,4960,515000
144,144,3,2.5,2680,9750,1.0,0,4,1070,1979,0,98034,47.70284929,-122.2312101,2480,8750,653000
127,127,3,1.0,1430,3455,1.0,0,3,450,1947,0,98103,47.68727557,-122.3361078,1450,4599,511000
1341,1341,3,1.0,1060,7473,1.0,0,3,0,1959,0,98198,47.3698674,-122.3086632,1320,7912,140000
14861,14861,4,2.5,2800,246114,2.0,0,3,0,1999,0,98014,47.65861039,-121.9622795,2750,60351,739000
1170,1170,3,1.75,1490,8366,1.0,0,4,480,1975,0,98042,47.37504611,-122.1404065,1490,7469,234000
4649,4649,2,1.0,1200,8750,1.0,0,3,0,1948,0,98155,47.75480229,-122.3271203,1100,8408,290000
7779,7779,3,1.0,1010,11880,1.0,0,3,0,1960,0,98030,47.37623703,-122.2190242,1150,9435,145000
2792,2792,4,2.75,2390,7330,2.0,0,3,0,1989,0,98023,47.30611286,-122.3587712,1980,6735,282000
2797,2797,4,2.25,2280,6660,1.5,0,3,320,1940,1984,98119,47.65031422,-122.3683759,1720,5336,820000
6572,6572,4,2.5,2130,9139,2.0,0,3,0,1988,0,98029,47.56476164,-122.0100282,2150,8178,620000
5543,5543,5,2.75,2910,16410,1.5,0,4,0,1967,0,98058,47.44000165,-122.1447958,1980,18000,410000
15320,15320,4,2.5,2110,6360,2.0,0,3,0,1988,0,98029,47.56411115,-122.0118953,2050,7000,610000
8946,8946,3,1.75,1720,8867,1.0,0,3,400,1985,0,98058,47.44001315,-122.1359804,2200,9170,348000
15093,15093,3,2.0,2870,95396,1.0,0,4,1520,1980,0,98027,47.4834086,-122.0009502,2870,102366,560000
10803,10803,3,2.25,2270,23900,1.0,0,3,450,1975,0,98177,47.75058849,-122.3717517,2520,28300,680000
9925,9925,3,2.5,2260,9577,2.0,0,3,560,1925,2004,98117,47.69279456,-122.3986606,1740,10240,900000
852,852,4,2.0,1830,4590,2.0,0,3,0,1908,0,98105,47.65928253,-122.3265361,1650,4590,700000
681,681,3,2.5,2100,4700,2.0,0,3,0,1999,0,98065,47.5340634,-121.8667026,2100,4700,470000
13223,13223,4,1.75,3080,32997,1.5,0,4,0,1950,1982,98168,47.49799437,-122.3210813,1980,5711,365000
6812,6812,4,2.75,2560,6900,1.0,0,3,1080,1959,0,98115,47.68602458,-122.2969379,2600,7200,740000
18002,18002,3,2.5,2340,5171,2.0,0,3,0,2013,0,98045,47.48320573,-121.7717261,2790,5684,439990
1419,1419,3,2.0,1810,2159,1.0,0,3,800,1922,0,98109,47.62727158,-122.3447046,1810,2159,550000
14855,14855,5,3.25,3890,20005,1.0,0,3,1630,1977,0,98004,47.63116318,-122.2239877,3450,20176,1802750
1411,1411,4,2.0,1330,9188,1.5,0,3,0,1928,2004,98198,47.40096852,-122.318665,1770,10419,425000
11768,11768,4,2.5,2350,10655,2.0,0,3,0,1992,0,98092,47.32839037,-122.1713394,2210,7028,339100
744,744,0,0.0,3064,4764,3.5,0,3,0,1990,0,98102,47.63624554,-122.3215632,2360,4000,1095000
5610,5610,3,2.0,1280,7633,1.0,0,3,0,1991,0,98038,47.38834079,-122.0503699,1450,6783,280000
14174,14174,3,2.5,2540,7680,2.0,0,4,0,1940,2001,98177,47.71750531,-122.3640115,2490,7680,675000
7850,7850,5,1.0,3240,5324,2.0,0,3,0,2007,0,98065,47.52297566,-121.8750594,3240,6036,625000
11106,11106,4,2.5,3370,8402,1.0,0,5,1130,1962,0,98112,47.63486489,-122.2896262,3190,8700,2300000
13025,13025,4,1.75,1770,12875,1.0,0,3,0,1988,0,98028,47.74384361,-122.2474817,2150,12875,400000
364,364,5,1.75,2190,27260,1.0,0,4,0,1947,1974,98166,47.4546023,-122.337009,1620,39480,310000
18153,18153,2,3.0,1650,960,3.0,0,3,300,2015,0,98103,47.66111635,-122.3459389,1650,3000,559000
8894,8894,3,2.25,2180,9246,2.0,0,3,0,1984,0,98074,47.62145661,-122.0312134,2300,9298,570000
2157,2157,3,2.5,2495,4400,2.0,0,3,0,2007,0,98001,47.28767477,-122.2827103,2434,4400,276000
6611,6611,2,1.0,1110,6800,1.0,0,5,110,1947,0,98133,47.71841957,-122.354528,1410,6963,440150
11487,11487,3,2.5,3040,34670,2.0,0,4,0,1983,0,98072,47.75646458,-122.1288501,3480,35001,790000
15452,15452,3,1.75,1640,3400,1.0,0,4,710,1926,0,98105,47.66936657,-122.3002973,1380,3750,505400
995,995,3,1.0,1330,40259,1.0,0,4,0,1977,0,98024,47.55195651,-121.8904478,1710,34787,535000
2928,2928,4,2.25,2270,5102,1.0,0,5,930,1954,0,98199,47.65283681,-122.4076149,1800,5102,735000
9170,9170,4,1.5,2210,10497,1.0,0,4,560,1953,0,98166,47.43214189,-122.3471823,1840,12697,445500
978,978,4,2.5,2230,5000,2.0,0,3,0,2003,0,98031,47.39186,-122.1843053,2230,6137,305000
6366,6366,4,2.5,2400,7351,2.0,0,3,0,1990,0,98029,47.57071572,-122.0219474,2330,7756,650000
10180,10180,4,2.5,3610,13292,2.0,0,3,0,1996,0,98075,47.58680112,-121.9741831,3000,10776,875909
7184,7184,4,2.75,2420,8438,2.0,0,3,0,1996,0,98022,47.20909617,-122.0090655,2420,8580,307999
8467,8467,3,2.5,2950,35108,1.5,0,3,0,1995,0,98077,47.73157642,-122.0349703,3810,35181,820000
10350,10350,5,2.5,2760,4000,1.5,0,3,1030,1926,2014,98122,47.60735673,-122.2986127,1680,4000,575000
16630,16630,3,1.0,1020,11652,1.0,0,4,0,1971,0,98188,47.44594962,-122.277526,1690,11652,216500
3482,3482,3,1.5,1470,9570,1.0,0,3,190,1941,0,98125,47.70320047,-122.3063254,1390,9570,458000
7337,7337,4,2.25,2470,8686,1.0,0,4,1200,1974,0,98058,47.43709815,-122.1657653,1900,7350,360000
12089,12089,2,1.0,720,3255,1.0,0,4,0,1905,0,98103,47.68234622,-122.3480078,1430,3170,403000
4330,4330,3,1.75,1850,8160,1.0,0,3,0,1952,0,98177,47.72413787,-122.3626406,1600,8160,670000
10037,10037,3,1.5,1370,7439,1.0,0,4,0,1963,0,98055,47.44988993,-122.1893668,2350,3370,168000
4056,4056,3,2.5,2060,2551,2.0,0,3,160,2001,0,98005,47.58807563,-122.1653171,2060,2936,680000
17138,17138,4,1.5,2020,7560,1.0,0,4,0,1960,0,98059,47.50202573,-122.1458786,1410,8080,379000
10971,10971,3,2.25,1420,3750,2.0,0,3,0,1987,0,98116,47.57246262,-122.3832334,1430,4664,410000
6435,6435,3,1.0,1090,9900,1.0,0,4,0,1955,0,98052,47.67553357,-122.1602419,1720,10419,300000
16852,16852,3,2.5,3080,5598,2.0,0,3,0,2006,0,98055,47.43717934,-122.2063477,3080,5303,489000
17720,17720,3,2.25,1460,1353,2.0,0,3,410,2012,0,98116,47.57743605,-122.4124663,1690,3776,497000
9037,9037,4,3.75,3550,15151,2.0,0,3,0,2004,0,98075,47.5888284,-121.9705812,4340,15151,959900
13640,13640,2,1.75,1820,8409,1.0,0,4,910,1948,0,98155,47.75377636,-122.3270074,1300,8409,345000
2730,2730,3,2.75,3070,5280,2.0,0,3,710,1950,1986,98166,47.44864565,-122.3525933,2570,18983,350000
18438,18438,3,1.75,1500,11968,1.0,0,3,0,2014,0,98010,47.30948094,-122.0021457,1320,11303,224000
7927,7927,3,1.75,1750,7020,2.0,0,3,0,1934,1978,98010,47.3264117,-122.0383083,1170,9546,510000
14322,14322,4,2.5,2500,8215,2.0,0,3,0,1990,0,98031,47.41240793,-122.2039851,2360,7801,372000
4264,4264,4,2.5,2640,11816,2.0,0,3,0,1999,0,98019,47.73297372,-121.9675635,2400,11816,570000
17970,17970,5,4.0,5190,14600,2.0,0,3,0,2013,0,98039,47.61024534,-122.2245378,3840,19250,2900000
9316,9316,3,1.75,1200,9266,1.0,0,4,0,1960,0,98002,47.31396371,-122.2079085,1200,9266,235000
5823,5823,3,2.0,1890,12017,1.0,0,3,0,1949,0,98004,47.62027838,-122.2099612,2000,12210,1430000
3707,3707,3,2.0,1890,1599,2.0,0,3,460,2012,0,98136,47.54375229,-122.3852826,1780,1562,458500
11724,11724,4,2.5,2280,9899,2.0,0,3,0,1987,0,98058,47.46100189,-122.1483478,1970,9451,325000
18009,18009,3,2.5,1770,5000,2.0,0,3,0,2009,0,98042,47.3358382,-122.0514567,2230,5200,255500
8683,8683,3,2.0,1300,8400,1.0,0,4,0,1967,0,98198,47.36801211,-122.3150588,1300,7500,251000
10649,10649,4,1.75,1930,3876,1.5,0,5,480,1924,0,98105,47.66044023,-122.3243766,1280,3825,733000
1886,1886,4,2.5,2820,5510,2.0,0,3,0,2005,0,98038,47.34774273,-122.0244292,2820,5510,398000
15313,15313,2,1.0,1150,5000,1.0,0,4,100,1924,0,98115,47.6846073,-122.3165479,1463,4320,552000
9326,9326,2,2.0,1350,4220,1.0,0,3,0,2004,0,98053,47.71802134,-122.0341507,1350,4409,480000
3124,3124,5,2.25,2540,3750,1.5,0,4,1030,1925,0,98115,47.67294459,-122.2988543,1780,3750,660000
3467,3467,4,2.0,1650,4745,1.0,0,3,520,1972,0,98034,47.73591719,-122.1797275,1650,5184,435000
9788,9788,3,1.5,1200,8560,1.0,0,4,0,1975,0,98011,47.73924329,-122.1937772,1550,7800,370900
10968,10968,3,2.0,2360,12744,2.0,0,5,0,1964,0,98059,47.48297137,-122.1637944,1650,8625,435000
545,545,3,1.75,1760,6500,1.0,0,3,610,1987,0,98038,47.36470432,-122.0502103,1760,8125,240000
6137,6137,3,1.75,2260,8512,1.0,0,3,1130,1948,0,98125,47.7129422,-122.3041152,2240,8040,467500
15704,15704,3,2.5,2660,1967,3.0,0,3,790,2007,0,98119,47.62639617,-122.3634469,1640,1369,1230000
3174,3174,2,1.0,1020,4002,1.0,0,5,0,1953,0,98116,47.58284964,-122.3946118,1780,5000,460000
6227,6227,3,2.5,2849,9588,2.0,0,3,0,2001,0,98074,47.64869355,-122.0793636,3190,8897,798000
11785,11785,3,1.0,1560,5225,1.5,0,3,300,1927,0,98118,47.55539522,-122.2788664,1560,5322,430000
14009,14009,4,3.75,3610,7904,3.0,0,3,320,1994,0,98117,47.69917054,-122.3846111,2460,7300,830005
11769,11769,3,2.5,2020,3000,1.0,0,4,1010,1910,0,98118,47.56207981,-122.2913109,1670,3000,400000
11547,11547,3,2.5,1590,3121,2.0,0,3,0,1994,0,98118,47.55145463,-122.2844484,1090,4900,299000
15693,15693,3,2.25,1830,7500,1.0,0,4,500,1968,0,98155,47.75735865,-122.3095136,1830,8720,419995
13286,13286,2,1.0,960,6250,1.0,0,4,220,1940,0,98126,47.53779587,-122.3749604,1090,6000,435000
10175,10175,4,1.0,1350,4000,1.5,0,3,0,1930,0,98117,47.68845327,-122.3857103,1520,4000,571000
4826,4826,2,1.0,730,7528,1.0,0,3,0,1946,0,98115,47.69973055,-122.3045331,1620,7528,378500
9722,9722,1,1.0,560,5700,1.0,0,3,0,1947,0,98146,47.51104383,-122.3586762,1120,5000,106000
15318,15318,5,2.75,3550,9600,2.0,0,3,0,1960,0,98033,47.6766259,-122.1859338,3370,9600,580000
10354,10354,3,2.0,1650,6150,2.0,0,4,0,1926,1993,98116,47.5712832,-122.3944699,1280,6150,590000
17973,17973,1,1.0,720,3166,1.0,0,3,0,1920,0,98116,47.58105051,-122.3886416,1140,6250,375000
981,981,6,4.5,2940,7500,1.5,0,4,0,1966,0,98034,47.72078717,-122.1817979,2010,7500,482500
15676,15676,4,1.0,1670,8102,1.5,0,3,0,1944,0,98166,47.46920973,-122.3550649,1310,7906,332500
5017,5017,4,2.5,2310,5526,2.0,0,3,0,2003,0,98074,47.62994696,-122.0204468,2500,5769,651100
3917,3917,3,2.5,3230,5000,2.0,0,5,800,1945,0,98117,47.70112281,-122.3892076,1820,5000,850000
9987,9987,2,2.25,2460,16940,1.5,0,4,530,1936,0,98117,47.67921501,-122.403648,2260,6851,1370000
2814,2814,2,1.0,800,8550,1.0,0,3,0,1947,0,98198,47.40753645,-122.2939535,1490,8550,95000
13631,13631,5,3.0,2720,9856,2.0,0,4,0,1969,0,98059,47.47779124,-122.1458871,1420,9685,436000
3304,3304,3,1.75,2840,16851,1.0,0,3,1240,1950,0,98155,47.74583959,-122.2866327,2650,11063,440000
10839,10839,2,1.5,2010,7755,2.0,0,3,0,1952,0,98178,47.49474807,-122.2334345,1360,8037,218000
13027,13027,3,1.5,1940,2885,1.5,0,3,0,1900,0,98119,47.63081207,-122.3693528,2550,3600,1330000
